time, height, speed, acceleration, user_data
5.380028, 1.000000, 0.000002, 9.810001, 1.000000
5.390028, 1.000000, 0.000002, 9.810001, 1.000000
5.400029, 1.000000, 0.000002, 9.810001, 1.000000
5.410029, 1.000000, 0.000002, 9.810001, 1.000000
5.420029, 1.000000, 0.000002, 9.810001, 1.000000
5.430029, 1.000000, 0.000002, 9.810001, 1.000000
5.440030, 1.000000, 0.000002, 9.810001, 1.000000
5.450030, 1.000000, 0.000002, 9.810001, 1.000000
5.460030, 1.000000, 0.000002, 9.810001, 1.000000
5.470030, 1.000000, 0.000002, 9.810001, 1.000000
5.480031, 1.000000, 0.000002, 9.810001, 1.000000
5.490031, 1.000000, 0.000002, 9.810001, 1.000000
5.500031, 1.000000, 0.000002, 9.810001, 1.000000
5.510031, 1.000000, 0.000002, 9.810001, 1.000000
5.520031, 1.000000, 0.000002, 9.810001, 1.000000
5.530032, 1.000000, 0.000002, 9.810001, 1.000000
5.540032, 1.000000, 0.000002, 9.810001, 1.000000
5.550032, 1.000000, 0.000002, 9.810001, 1.000000
5.560032, 1.000000, 0.000002, 9.810001, 1.000000
5.570033, 1.000000, 0.000002, 9.810001, 1.000000
5.580033, 1.000000, 0.000002, 9.810001, 1.000000
5.590033, 1.000000, 0.000002, 9.810001, 1.000000
5.600033, 1.000000, 0.000003, 9.810001, 1.000000
5.610034, 1.000000, 0.000003, 9.810001, 1.000000
5.620034, 1.000000, 0.000003, 9.810001, 1.000000
5.630034, 1.000000, 0.000003, 9.810001, 1.000000
5.640034, 1.000000, 0.000003, 9.810001, 1.000000
5.650034, 1.000000, 0.000003, 9.810001, 1.000000
5.660035, 1.000000, 0.000003, 9.810001, 1.000000
5.670035, 1.000000, 0.000003, 9.810001, 1.000000
5.680035, 1.000000, 0.000003, 9.810001, 1.000000
5.690035, 1.000000, 0.000003, 9.810001, 1.000000
5.700036, 1.000000, 0.000003, 9.810001, 1.000000
5.710036, 1.000000, 0.000003, 9.810001, 1.000000
5.720036, 1.000000, 0.000003, 9.810001, 1.000000
5.730036, 1.000000, 0.000003, 9.810001, 1.000000
5.740036, 1.000000, 0.000003, 9.810001, 1.000000
5.750037, 1.000000, 0.000003, 9.810001, 1.000000
5.760037, 1.000000, 0.000003, 9.810001, 1.000000
5.770037, 1.000000, 0.000003, 9.810001, 1.000000
5.780037, 1.000000, 0.000003, 9.810001, 1.000000
5.790038, 1.000000, 0.000003, 9.810001, 1.000000
5.800038, 1.000000, 0.000003, 9.810001, 1.000000
5.810038, 1.000000, 0.000003, 9.810001, 1.000000
5.820038, 1.000000, 0.000003, 9.810001, 1.000000
5.830039, 1.000000, 0.000003, 9.810001, 1.000000
5.840039, 1.000000, 0.000003, 9.810001, 1.000000
5.850039, 1.000000, 0.000003, 9.810001, 1.000000
5.860039, 1.000000, 0.000003, 9.810001, 1.000000
5.870039, 1.000000, 0.000003, 9.810001, 1.000000
5.880040, 1.000000, 0.000003, 9.810001, 1.000000
5.890040, 1.000000, 0.000003, 9.810001, 1.000000
5.900040, 1.000000, 0.000003, 9.810001, 1.000000
5.910040, 1.000000, 0.000003, 9.810001, 1.000000
5.920041, 1.000000, 0.000003, 9.810001, 1.000000
5.930041, 1.000000, 0.000003, 9.810001, 1.000000
5.940041, 1.000000, 0.000003, 9.810001, 1.000000
5.950041, 1.000000, 0.000003, 9.810001, 1.000000
5.960042, 1.000000, 0.000003, 9.810001, 1.000000
5.970042, 1.000000, 0.000003, 9.810001, 1.000000
5.980042, 1.000000, 0.000003, 9.810001, 1.000000
5.990042, 1.000000, 0.000003, 9.810001, 1.000000
6.000042, 1.000000, 0.000003, 9.810001, 1.000000
6.010043, 1.000000, 0.000003, 9.810001, 1.000000
6.020043, 1.000000, 0.000003, 9.810001, 1.000000
6.030043, 1.000000, 0.000003, 9.810001, 1.000000
6.040043, 1.000000, 0.000003, 9.810001, 1.000000
6.050044, 1.000000, 0.000003, 9.810001, 1.000000
6.060044, 1.000000, 0.000003, 9.810001, 1.000000
6.070044, 1.000000, 0.000003, 9.810001, 1.000000
6.080044, 1.000000, 0.000003, 9.810001, 1.000000
6.090044, 1.000000, 0.000003, 9.810001, 1.000000
6.100045, 1.000000, 0.000003, 9.810001, 1.000000
6.110045, 1.000000, 0.000003, 9.810001, 1.000000
6.120045, 1.000000, 0.000003, 9.809969, 1.000000
6.130045, 1.000000, 0.000003, 9.809969, 1.000000
6.140046, 1.000000, 0.000002, 9.809984, 1.000000
6.150046, 1.000000, 0.000002, 9.809984, 1.000000
6.160046, 1.000000, 0.000002, 9.810000, 1.000000
6.170046, 1.000000, 0.000002, 9.810000, 1.000000
6.180047, 1.000000, 0.000002, 9.810000, 1.000000
6.190047, 1.000000, 0.000002, 9.810000, 1.000000
6.200047, 1.000000, 0.000002, 9.810000, 1.000000
6.210047, 1.000000, 0.000002, 9.810000, 1.000000
6.220047, 1.000000, 0.000002, 9.810000, 1.000000
6.230048, 1.000000, 0.000002, 9.810000, 1.000000
6.240048, 1.000000, 0.000002, 9.810000, 1.000000
6.250048, 1.000000, 0.000002, 9.810000, 1.000000
6.260048, 1.000000, 0.000002, 9.810000, 1.000000
6.270049, 1.000000, 0.000002, 9.810000, 1.000000
6.280049, 1.000000, 0.000002, 9.810000, 1.000000
6.290049, 1.000000, 0.000002, 9.810000, 1.000000
6.300049, 1.000000, 0.000002, 9.810000, 1.000000
6.310050, 1.000000, 0.000002, 9.810000, 1.000000
6.320050, 1.000000, 0.000002, 9.810000, 1.000000
6.330050, 1.000000, 0.000002, 9.810000, 1.000000
6.340050, 1.000000, 0.000002, 9.810000, 1.000000
6.350050, 1.000000, 0.000002, 9.810000, 1.000000
6.360051, 1.000000, 0.000002, 9.810000, 1.000000
6.370051, 1.000000, 0.000002, 9.810000, 1.000000
6.380051, 1.000000, 0.000002, 9.810000, 1.000000
6.390051, 1.000000, 0.000002, 9.810000, 1.000000
6.400052, 1.000000, 0.000002, 9.810000, 1.000000
6.410052, 1.000000, 0.000002, 9.810000, 1.000000
6.420052, 1.000000, 0.000002, 9.810000, 1.000000
6.430052, 1.000000, 0.000002, 9.810000, 1.000000
6.440053, 1.000000, 0.000002, 9.810000, 1.000000
6.450053, 1.000000, 0.000002, 9.810000, 1.000000
6.460053, 1.000000, 0.000002, 9.810000, 1.000000
6.470053, 1.000000, 0.000002, 9.810000, 1.000000
6.480053, 1.000000, 0.000002, 9.810000, 1.000000
6.490054, 1.000000, 0.000002, 9.810000, 1.000000
6.500054, 1.000000, 0.000002, 9.810000, 1.000000
6.510054, 1.000000, 0.000002, 9.810000, 1.000000
6.520054, 1.000000, 0.000002, 9.810000, 1.000000
6.530055, 1.000000, 0.000002, 9.810000, 1.000000
6.540055, 1.000000, 0.000002, 9.810000, 1.000000
6.550055, 1.000000, 0.000002, 9.810000, 1.000000
6.560055, 1.000000, 0.000002, 9.810000, 1.000000
6.570055, 1.000000, 0.000002, 9.810000, 1.000000
6.580056, 1.000000, 0.000002, 9.810000, 1.000000
6.590056, 1.000000, 0.000002, 9.810000, 1.000000
6.600056, 1.000000, 0.000002, 9.810000, 1.000000
6.610056, 1.000000, 0.000002, 9.810000, 1.000000
6.620057, 1.000000, 0.000002, 9.810000, 1.000000
6.630057, 1.000000, 0.000002, 9.810000, 1.000000
6.640057, 1.000000, 0.000002, 9.810000, 1.000000
6.650057, 1.000000, 0.000002, 9.810000, 1.000000
6.660058, 1.000000, 0.000002, 9.810000, 1.000000
6.670058, 1.000000, 0.000002, 9.810000, 1.000000
6.680058, 1.000000, 0.000002, 9.810000, 1.000000
6.690058, 1.000000, 0.000002, 9.810000, 1.000000
6.700058, 1.000000, 0.000002, 9.810000, 1.000000
6.710059, 1.000000, 0.000002, 9.810000, 1.000000
6.720059, 1.000000, 0.000002, 9.810000, 1.000000
6.730059, 1.000000, 0.000002, 9.810000, 1.000000
6.740059, 1.000000, 0.000002, 9.810000, 1.000000
6.750060, 1.000000, 0.000002, 9.810000, 1.000000
6.760060, 1.000000, 0.000002, 9.810000, 1.000000
6.770060, 1.000000, 0.000002, 9.810000, 1.000000
6.780060, 1.000000, 0.000002, 9.810000, 1.000000
6.790061, 1.000000, 0.000002, 9.810000, 1.000000
6.800061, 1.000000, 0.000002, 9.810000, 1.000000
6.810061, 1.000000, 0.000002, 9.810000, 1.000000
6.820061, 1.000000, 0.000002, 9.810000, 1.000000
6.830061, 1.000000, 0.000002, 9.810000, 1.000000
6.840062, 1.000000, 0.000002, 9.810000, 1.000000
6.850062, 1.000000, 0.000002, 9.810000, 1.000000
6.860062, 1.000000, 0.000002, 9.810000, 1.000000
6.870062, 1.000000, 0.000002, 9.810000, 1.000000
6.880063, 1.000000, 0.000002, 9.810000, 1.000000
6.890063, 1.000000, 0.000002, 9.810000, 1.000000
6.900063, 1.000000, 0.000002, 9.810000, 1.000000
6.910063, 1.000000, 0.000002, 9.810000, 1.000000
6.920063, 1.000000, 0.000002, 9.810000, 1.000000
6.930064, 1.000000, 0.000002, 9.810000, 1.000000
6.940064, 1.000000, 0.000002, 9.810000, 1.000000
6.950064, 1.000000, 0.000002, 9.810000, 1.000000
6.960064, 1.000000, 0.000002, 9.810000, 1.000000
6.970065, 1.000000, 0.000002, 9.810000, 1.000000
6.980065, 1.000000, 0.000002, 9.810000, 1.000000
6.990065, 1.000000, 0.000002, 9.810000, 1.000000
7.000065, 1.000000, 0.000002, 9.810000, 1.000000
7.010066, 1.000000, 0.000002, 9.810000, 1.000000
7.020066, 1.000000, 0.000002, 9.810000, 1.000000
7.030066, 1.000000, 0.000002, 9.810000, 1.000000
7.040066, 1.000000, 0.000002, 9.810000, 1.000000
7.050066, 1.000000, 0.000002, 9.810000, 1.000000
7.060067, 1.000000, 0.000002, 9.810000, 1.000000
7.070067, 1.000000, 0.000002, 9.810000, 1.000000
7.080067, 1.000000, 0.000002, 9.810000, 1.000000
7.090067, 1.000000, 0.000002, 9.810000, 1.000000
7.100068, 1.000000, 0.000002, 9.810000, 1.000000
7.110068, 1.000000, 0.000002, 9.810000, 1.000000
7.120068, 1.000000, 0.000002, 9.810000, 1.000000
7.130068, 1.000000, 0.000002, 9.810000, 1.000000
7.140069, 1.000000, 0.000002, 9.810000, 1.000000
7.150069, 1.000000, 0.000002, 9.810000, 1.000000
7.160069, 1.000000, 0.000002, 9.810000, 1.000000
7.170069, 1.000000, 0.000002, 9.810000, 1.000000
7.180069, 1.000000, 0.000002, 9.810000, 1.000000
7.190070, 1.000000, 0.000002, 9.810000, 1.000000
7.200070, 1.000000, 0.000002, 9.810000, 1.000000
7.210070, 1.000000, 0.000002, 9.810000, 1.000000
7.220070, 1.000000, 0.000002, 9.810000, 1.000000
7.230071, 1.000000, 0.000002, 9.810000, 1.000000
7.240071, 1.000000, 0.000002, 9.810000, 1.000000
7.250071, 1.000000, 0.000002, 9.810000, 1.000000
7.260071, 1.000000, 0.000002, 9.810000, 1.000000
7.270072, 1.000000, 0.000002, 9.810000, 1.000000
7.280072, 1.000000, 0.000002, 9.810000, 1.000000
7.290072, 1.000000, 0.000002, 9.810000, 1.000000
7.300072, 1.000000, 0.000002, 9.810000, 1.000000
7.310072, 1.000000, 0.000002, 9.810000, 1.000000
7.320073, 1.000000, 0.000002, 9.810000, 1.000000
7.330073, 1.000000, 0.000002, 9.810000, 1.000000
7.340073, 1.000000, 0.000002, 9.810000, 1.000000
7.350073, 1.000000, 0.000002, 9.810000, 1.000000
7.360074, 1.000000, 0.000002, 9.810000, 1.000000
7.370074, 1.000000, 0.000002, 9.810000, 1.000000
7.380074, 1.000000, 0.000002, 9.810000, 1.000000
7.390074, 1.000000, 0.000002, 9.810000, 1.000000
7.400074, 1.000000, 0.000002, 9.810000, 1.000000
7.410075, 1.000000, 0.000002, 9.810000, 1.000000
7.420075, 1.000000, 0.000002, 9.810000, 1.000000
7.430075, 1.000000, 0.000002, 9.810000, 1.000000
7.440075, 1.000000, 0.000002, 9.810000, 1.000000
7.450076, 1.000000, 0.000002, 9.810000, 1.000000
7.460076, 1.000000, 0.000002, 9.810000, 1.000000
7.470076, 1.000000, 0.000002, 9.810000, 1.000000
7.480076, 1.000000, 0.000002, 9.810000, 1.000000
7.490077, 1.000000, 0.000002, 9.810000, 1.000000
7.500077, 1.000000, 0.000002, 9.810000, 1.000000
7.510077, 1.000000, 0.000002, 9.810000, 1.000000
7.520077, 1.000000, 0.000002, 9.810000, 1.000000
7.530077, 1.000000, 0.000002, 9.810000, 1.000000
7.540078, 1.000000, 0.000002, 9.810000, 1.000000
7.550078, 1.000000, 0.000002, 9.810000, 1.000000
7.560078, 1.000000, 0.000002, 9.810000, 1.000000
7.570078, 1.000000, 0.000002, 9.810000, 1.000000
7.580079, 1.000000, 0.000002, 9.810000, 1.000000
7.590079, 1.000000, 0.000002, 9.810000, 1.000000
7.600079, 1.000000, 0.000002, 9.810000, 1.000000
7.610079, 1.000000, 0.000002, 9.810000, 1.000000
7.620080, 1.000000, 0.000002, 9.810000, 1.000000
7.630080, 1.000000, 0.000002, 9.810000, 1.000000
7.640080, 1.000000, 0.000002, 9.810000, 1.000000
7.650080, 1.000000, 0.000002, 9.810000, 1.000000
7.660080, 1.000000, 0.000002, 9.810000, 1.000000
7.670081, 1.000000, 0.000002, 9.810000, 1.000000
7.680081, 1.000000, 0.000002, 9.810000, 1.000000
7.690081, 1.000000, 0.000002, 9.810000, 1.000000
7.700081, 1.000000, 0.000002, 9.810000, 1.000000
7.710082, 1.000000, 0.000002, 9.810000, 1.000000
7.720082, 1.000000, 0.000002, 9.810000, 1.000000
7.730082, 1.000000, 0.000002, 9.810000, 1.000000
7.740082, 1.000000, 0.000002, 9.810000, 1.000000
7.750082, 1.000000, 0.000002, 9.810000, 1.000000
7.760083, 1.000000, 0.000002, 9.810000, 1.000000
7.770083, 1.000000, 0.000002, 9.810000, 1.000000
7.780083, 1.000000, 0.000002, 9.810000, 1.000000
7.790083, 1.000000, 0.000002, 9.810000, 1.000000
7.800084, 1.000000, 0.000002, 9.810000, 1.000000
7.810084, 1.000000, 0.000002, 9.810000, 1.000000
7.820084, 1.000000, 0.000002, 9.810000, 1.000000
7.830084, 1.000000, 0.000002, 9.810000, 1.000000
7.840085, 1.000000, 0.000002, 9.810000, 1.000000
7.850085, 1.000000, 0.000002, 9.810000, 1.000000
7.860085, 1.000000, 0.000002, 9.810000, 1.000000
7.870085, 1.000000, 0.000002, 9.810000, 1.000000
7.880085, 1.000000, 0.000002, 9.810000, 1.000000
7.890086, 1.000000, 0.000002, 9.810000, 1.000000
7.900086, 1.000000, 0.000002, 9.810000, 1.000000
7.910086, 1.000000, 0.000002, 9.810000, 1.000000
7.920086, 1.000000, 0.000002, 9.810000, 1.000000
7.930087, 1.000000, 0.000002, 9.810000, 1.000000
7.940087, 1.000000, 0.000002, 9.810000, 1.000000
7.950087, 1.000000, 0.000002, 9.810000, 1.000000
7.960087, 1.000000, 0.000002, 9.810000, 1.000000
7.970088, 1.000000, 0.000002, 9.810000, 1.000000
7.980088, 1.000000, 0.000002, 9.810000, 1.000000
7.990088, 1.000000, 0.000002, 9.810000, 1.000000
8.000088, 1.000000, 0.000002, 9.810000, 1.000000
8.010088, 1.000000, 0.000002, 9.810000, 1.000000
8.020088, 1.000000, 0.000002, 9.810000, 1.000000
8.030088, 1.000000, 0.000002, 9.810000, 1.000000
8.040089, 1.000000, 0.000002, 9.810000, 1.000000
8.050089, 1.000000, 0.000002, 9.810000, 1.000000
8.060089, 1.000000, 0.000002, 9.810000, 1.000000
8.070089, 1.000000, 0.000002, 9.810000, 1.000000
8.080090, 1.000000, 0.000002, 9.810000, 1.000000
8.090090, 1.000000, 0.000002, 9.810000, 1.000000
8.100090, 1.000000, 0.000002, 9.810000, 1.000000
8.110090, 1.000000, 0.000002, 9.810000, 1.000000
8.120090, 1.000000, 0.000002, 9.810000, 1.000000
8.130091, 1.000000, 0.000002, 9.810000, 1.000000
8.140091, 1.000000, 0.000002, 9.810000, 1.000000
8.150091, 1.000000, 0.000002, 9.810000, 1.000000
8.160091, 1.000000, 0.000002, 9.810000, 1.000000
8.170092, 1.000000, 0.000002, 9.810000, 1.000000
8.180092, 1.000000, 0.000002, 9.810000, 1.000000
8.190092, 1.000000, 0.000002, 9.810000, 1.000000
8.200092, 1.000000, 0.000002, 9.810000, 1.000000
8.210093, 1.000000, 0.000002, 9.810000, 1.000000
8.220093, 1.000000, 0.000002, 9.810000, 1.000000
8.230093, 1.000000, 0.000002, 9.810000, 1.000000
8.240093, 1.000000, 0.000002, 9.810000, 1.000000
8.250093, 1.000000, 0.000002, 9.810000, 1.000000
8.260094, 1.000000, 0.000002, 9.810000, 1.000000
8.270094, 1.000000, 0.000002, 9.810000, 1.000000
8.280094, 1.000000, 0.000002, 9.810000, 1.000000
8.290094, 1.000000, 0.000002, 9.810000, 1.000000
8.300095, 1.000000, 0.000002, 9.810000, 1.000000
8.310095, 1.000000, 0.000002, 9.810000, 1.000000
8.320095, 1.000000, 0.000002, 9.810000, 1.000000
8.330095, 1.000000, 0.000002, 9.810000, 1.000000
8.340096, 1.000000, 0.000002, 9.810000, 1.000000
8.350096, 1.000000, 0.000002, 9.810000, 1.000000
8.360096, 1.000000, 0.000002, 9.810000, 1.000000
8.370096, 1.000000, 0.000002, 9.810000, 1.000000
8.380096, 1.000000, 0.000002, 9.810000, 1.000000
8.390097, 1.000000, 0.000002, 9.810000, 1.000000
8.400097, 1.000000, 0.000002, 9.810000, 1.000000
8.410097, 1.000000, 0.000002, 9.810000, 1.000000
8.420097, 1.000000, 0.000002, 9.810000, 1.000000
8.430098, 1.000000, 0.000002, 9.810000, 1.000000
8.440098, 1.000000, 0.000002, 9.810000, 1.000000
8.450098, 1.000000, 0.000002, 9.810000, 1.000000
8.460098, 1.000000, 0.000002, 9.810000, 1.000000
8.470098, 1.000000, 0.000002, 9.810000, 1.000000
8.480099, 1.000000, 0.000002, 9.810000, 1.000000
8.490099, 1.000000, 0.000002, 9.810000, 1.000000
8.500099, 1.000000, 0.000002, 9.810000, 1.000000
8.510099, 1.000000, 0.000002, 9.810000, 1.000000
8.520100, 1.000000, 0.000002, 9.810000, 1.000000
8.530100, 1.000000, 0.000002, 9.810000, 1.000000
8.540100, 1.000000, 0.000002, 9.810000, 1.000000
8.550100, 1.000000, 0.000002, 9.810000, 1.000000
8.560101, 1.000000, 0.000002, 9.810000, 1.000000
8.570101, 1.000000, 0.000002, 9.810000, 1.000000
8.580101, 1.000000, 0.000002, 9.810000, 1.000000
8.590101, 1.000000, 0.000002, 9.810000, 1.000000
8.600101, 1.000000, 0.000002, 9.810000, 1.000000
8.610102, 1.000000, 0.000002, 9.810000, 1.000000
8.620102, 1.000000, 0.000002, 9.810000, 1.000000
8.630102, 1.000000, 0.000002, 9.810000, 1.000000
8.640102, 1.000000, 0.000002, 9.810000, 1.000000
8.650103, 1.000000, 0.000002, 9.810000, 1.000000
8.660103, 1.000000, 0.000002, 9.810000, 1.000000
8.670103, 1.000000, 0.000002, 9.810000, 1.000000
8.680103, 1.000000, 0.000002, 9.810000, 1.000000
8.690104, 1.000000, 0.000002, 9.810000, 1.000000
8.700104, 1.000000, 0.000002, 9.810000, 1.000000
8.710104, 1.000000, 0.000002, 9.810000, 1.000000
8.720104, 1.000000, 0.000002, 9.810000, 1.000000
8.730104, 1.000000, 0.000002, 9.810000, 1.000000
8.740105, 1.000000, 0.000002, 9.810000, 1.000000
8.750105, 1.000000, 0.000002, 9.810000, 1.000000
8.760105, 1.000000, 0.000002, 9.810000, 1.000000
8.770105, 1.000000, 0.000002, 9.810000, 1.000000
8.780106, 1.000000, 0.000002, 9.810000, 1.000000
8.790106, 1.000000, 0.000002, 9.810000, 1.000000
8.800106, 1.000000, 0.000002, 9.810000, 1.000000
8.810106, 1.000000, 0.000002, 9.810000, 1.000000
8.820107, 1.000000, 0.000002, 9.810000, 1.000000
8.830107, 1.000000, 0.000002, 9.810000, 1.000000
8.840107, 1.000000, 0.000002, 9.810000, 1.000000
8.850107, 1.000000, 0.000002, 9.810000, 1.000000
8.860107, 1.000000, 0.000002, 9.810000, 1.000000
8.870108, 1.000000, 0.000002, 9.810000, 1.000000
8.880108, 1.000000, 0.000002, 9.810000, 1.000000
8.890108, 1.000000, 0.000002, 9.810000, 1.000000
8.900108, 1.000000, 0.000002, 9.810000, 1.000000
8.910109, 1.000000, 0.000002, 9.810000, 1.000000
8.920109, 1.000000, 0.000002, 9.810000, 1.000000
8.930109, 1.000000, 0.000002, 9.810000, 1.000000
8.940109, 1.000000, 0.000002, 9.810000, 1.000000
8.950109, 1.000000, 0.000002, 9.810000, 1.000000
8.960110, 1.000000, 0.000002, 9.810000, 1.000000
8.970110, 1.000000, 0.000002, 9.810000, 1.000000
8.980110, 1.000000, 0.000002, 9.810000, 1.000000
8.990110, 1.000000, 0.000002, 9.810000, 1.000000
9.000111, 1.000000, 0.000002, 9.810000, 1.000000
9.010111, 1.000000, 0.000002, 9.810000, 1.000000
9.020111, 1.000000, 0.000002, 9.810000, 1.000000
9.030111, 1.000000, 0.000002, 9.810000, 1.000000
9.040112, 1.000000, 0.000002, 9.810000, 1.000000
9.050112, 1.000000, 0.000002, 9.810000, 1.000000
9.060112, 1.000000, 0.000002, 9.810000, 1.000000
9.070112, 1.000000, 0.000002, 9.810000, 1.000000
9.080112, 1.000000, 0.000002, 9.810000, 1.000000
9.090113, 1.000000, 0.000002, 9.810000, 1.000000
9.100113, 1.000000, 0.000002, 9.810000, 1.000000
9.110113, 1.000000, 0.000002, 9.810000, 1.000000
9.120113, 1.000000, 0.000002, 9.810000, 1.000000
9.130114, 1.000000, 0.000002, 9.810000, 1.000000
9.140114, 1.000000, 0.000002, 9.810000, 1.000000
9.150114, 1.000000, 0.000002, 9.810000, 1.000000
9.160114, 1.000000, 0.000002, 9.810000, 1.000000
9.170115, 1.000000, 0.000002, 9.810000, 1.000000
9.180115, 1.000000, 0.000002, 9.810000, 1.000000
9.190115, 1.000000, 0.000002, 9.810000, 1.000000
9.200115, 1.000000, 0.000002, 9.810000, 1.000000
9.210115, 1.000000, 0.000002, 9.810000, 1.000000
9.220116, 1.000000, 0.000002, 9.810000, 1.000000
9.230116, 1.000000, 0.000002, 9.810000, 1.000000
9.240116, 1.000000, 0.000002, 9.810000, 1.000000
9.250116, 1.000000, 0.000002, 9.810000, 1.000000
9.260117, 1.000000, 0.000002, 9.810000, 1.000000
9.270117, 1.000000, 0.000002, 9.810000, 1.000000
9.280117, 1.000000, 0.000002, 9.810000, 1.000000
9.290117, 1.000000, 0.000002, 9.810000, 1.000000
9.300117, 1.000000, 0.000002, 9.810000, 1.000000
9.310118, 1.000000, 0.000002, 9.810000, 1.000000
9.320118, 1.000000, 0.000002, 9.810000, 1.000000
9.330118, 1.000000, 0.000002, 9.810000, 1.000000
9.340118, 1.000000, 0.000002, 9.810000, 1.000000
9.350119, 1.000000, 0.000002, 9.810000, 1.000000
9.360119, 1.000000, 0.000002, 9.810000, 1.000000
9.370119, 1.000000, 0.000002, 9.810000, 1.000000
9.380119, 1.000000, 0.000002, 9.810000, 1.000000
9.390120, 1.000000, 0.000002, 9.810000, 1.000000
9.400120, 1.000000, 0.000002, 9.810000, 1.000000
9.410120, 1.000000, 0.000002, 9.810000, 1.000000
9.420120, 1.000000, 0.000002, 9.810000, 1.000000
9.430120, 1.000000, 0.000002, 9.810000, 1.000000
9.440121, 1.000000, 0.000002, 9.810000, 1.000000
9.450121, 1.000000, 0.000002, 9.810000, 1.000000
9.460121, 1.000000, 0.000002, 9.810000, 1.000000
9.470121, 1.000000, 0.000002, 9.810000, 1.000000
9.480122, 1.000000, 0.000002, 9.810000, 1.000000
9.490122, 1.000000, 0.000002, 9.810000, 1.000000
9.500122, 1.000000, 0.000002, 9.810000, 1.000000
9.510122, 1.000000, 0.000002, 9.810000, 1.000000
9.520123, 1.000000, 0.000002, 9.810000, 1.000000
9.530123, 1.000000, 0.000002, 9.810000, 1.000000
9.540123, 1.000000, 0.000002, 9.810000, 1.000000
9.550123, 1.000000, 0.000002, 9.810000, 1.000000
9.560123, 1.000000, 0.000002, 9.810000, 1.000000
9.570124, 1.000000, 0.000002, 9.810000, 1.000000
9.580124, 1.000000, 0.000002, 9.810000, 1.000000
9.590124, 1.000000, 0.000002, 9.810000, 1.000000
9.600124, 1.000000, 0.000002, 9.810000, 1.000000
9.610125, 1.000000, 0.000002, 9.810000, 1.000000
9.620125, 1.000000, 0.000002, 9.810000, 1.000000
9.630125, 1.000000, 0.000002, 9.810000, 1.000000
9.640125, 1.000000, 0.000002, 9.810000, 1.000000
9.650126, 1.000000, 0.000002, 9.810000, 1.000000
9.660126, 1.000000, 0.000002, 9.810000, 1.000000
9.670126, 1.000000, 0.000002, 9.810000, 1.000000
9.680126, 1.000000, 0.000002, 9.810000, 1.000000
9.690126, 1.000000, 0.000002, 9.810000, 1.000000
9.700127, 1.000000, 0.000002, 9.810000, 1.000000
9.710127, 1.000000, 0.000002, 9.810000, 1.000000
9.720127, 1.000000, 0.000002, 9.810000, 1.000000
9.730127, 1.000000, 0.000002, 9.810000, 1.000000
9.740128, 1.000000, 0.000002, 9.810000, 1.000000
9.750128, 1.000000, 0.000002, 9.810000, 1.000000
9.760128, 1.000000, 0.000002, 9.810000, 1.000000
9.770128, 1.000000, 0.000002, 9.810000, 1.000000
9.780128, 1.000000, 0.000002, 9.810000, 1.000000
9.790129, 1.000000, 0.000002, 9.810000, 1.000000
9.800129, 1.000000, 0.000002, 9.810000, 1.000000
9.810129, 1.000000, 0.000002, 9.810000, 1.000000
9.820129, 1.000000, 0.000002, 9.810000, 1.000000
9.830130, 1.000000, 0.000002, 9.810000, 1.000000
9.840130, 1.000000, 0.000002, 9.810000, 1.000000
9.850130, 1.000000, 0.000002, 9.810000, 1.000000
9.860130, 1.000000, 0.000002, 9.810000, 1.000000
9.870131, 1.000000, 0.000002, 9.810000, 1.000000
9.880131, 1.000000, 0.000002, 9.810000, 1.000000
9.890131, 1.000000, 0.000002, 9.810000, 1.000000
9.900131, 1.000000, 0.000002, 9.810000, 1.000000
9.910131, 1.000000, 0.000002, 9.810000, 1.000000
9.920132, 1.000000, 0.000002, 9.810000, 1.000000
9.930132, 1.000000, 0.000002, 9.810000, 1.000000
9.940132, 1.000000, 0.000002, 9.810000, 1.000000
9.950132, 1.000000, 0.000002, 9.810000, 1.000000
9.960133, 1.000000, 0.000002, 9.810000, 1.000000
9.970133, 1.000000, 0.000002, 9.810000, 1.000000
9.980133, 1.000000, 0.000002, 9.810000, 1.000000
9.990133, 1.000000, 0.000002, 9.810000, 1.000000
10.000134, 1.000000, 0.000002, 9.810000, 1.000000
10.010134, 1.000000, 0.000002, 9.810000, 1.000000
10.020134, 1.000000, 0.000002, 9.810000, 1.000000
10.030134, 1.000000, 0.000002, 9.810000, 1.000000
10.040134, 1.000000, 0.000002, 9.810000, 1.000000
10.050135, 1.000000, 0.000002, 9.810000, 1.000000
10.060135, 1.000000, 0.000002, 9.810000, 1.000000
10.070135, 1.000000, 0.000002, 9.810000, 1.000000
10.080135, 1.000000, 0.000002, 9.810000, 1.000000
10.090136, 1.000000, 0.000002, 9.810000, 1.000000
10.100136, 1.000000, 0.000002, 9.810000, 1.000000
10.110136, 1.000000, 0.000002, 9.810000, 1.000000
10.120136, 1.000000, 0.000002, 9.810000, 1.000000
10.130136, 1.000000, 0.000002, 9.810000, 1.000000
10.140137, 1.000000, 0.000002, 9.810000, 1.000000
10.150137, 1.000000, 0.000002, 9.810000, 1.000000
10.160137, 1.000000, 0.000002, 9.810000, 1.000000
10.170137, 1.000000, 0.000002, 9.810000, 1.000000
10.180138, 1.000000, 0.000002, 9.810000, 1.000000
10.190138, 1.000000, 0.000002, 9.810000, 1.000000
